Type_x,ID,SedRed,Cost,Duck,Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type_y
ICMO,1107,2.356,37603.917,0,1,45,23182,23181,0,0,355.572473844,16594,679,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,3334.0,99779.5,2,1107,45,3433399.97015,331.126143182,318.0,352.0,23,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,13060.0000203,356.731106081,356.731106081,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1108,3.089,49295.36,0,1,46,23183,23182,0,0,466.12359951900004,16595,680,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,3136.0,100242.0,1,1108,46,3032999.97512,339.48730629700003,324.0,353.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,11640.0001529,465.48695248800004,465.48695248800004,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1109,1.048,16758.686999999998,0,2,83,23178,23184,0,0,158.465615953,16596,678,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,547.0,101682.0,1,1109,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,158.140092031,158.140092031,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1110,4.619,73675.25,0,2,83,23184,23185,0,0,696.653253363,16597,678,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,1264.0,101220.0,1,1110,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,695.320981377,695.320981377,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1111,0.7020000000000001,11205.069,0,2,83,23185,23179,0,0,105.95210919200001,16598,678,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,1282.0,100818.0,1,1111,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,105.68017808299999,105.68017808299999,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1112,8.357000000000001,133312.55800000002,0,1,45,23179,23181,0,0,1260.56752478,16601,682,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,23308.0,100193.0,2,1112,45,3433399.97015,331.126143182,318.0,352.0,23,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,13060.0000203,1259.36232372,1259.36232372,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1113,5.211,83130.326,0,1,45,23181,23187,0,0,786.0579012610001,16602,682,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,27120.0,99202.5,1,1113,45,3433399.97015,331.126143182,318.0,352.0,23,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,13060.0000203,787.003227333,787.003227333,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1114,15.475999999999999,246822.65300000002,0,2,83,23188,23179,0,0,2333.88831204,16603,682,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,19390.0,101906.0,1,1114,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,2336.77642371,2336.77642371,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1115,5.497999999999999,87706.662,0,2,83,23186,23190,0,0,829.33049801,16605,682,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,996.0,105229.0,1,1115,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,828.1861645189999,828.1861645189999,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1116,19.153,305448.244,0,2,83,23190,23188,0,0,2888.23605664,16606,682,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,11874.0,104361.0,1,1116,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,2887.75743538,2887.75743538,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1117,1.345,21455.839,0,2,83,23191,23192,0,0,202.880616868,16607,693,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,1147.0,107904.0,1,1117,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,202.652094517,202.652094517,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1118,6.502000000000001,103726.36300000001,0,2,83,23193,23192,0,0,980.808462147,16608,694,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,1621.0,108087.0,1,1118,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,977.899064993,977.899064993,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1119,2.2359999999999998,35699.845,0,2,83,23194,23193,0,0,337.568087545,16609,695,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,21.0,108436.0,1,1119,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,338.659191921,338.659191921,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1120,10.235,163263.622,0,2,83,23192,23198,0,0,1543.77669851,16613,693,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,6290.0,107026.0,1,1120,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,1545.09248673,1545.09248673,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1121,9.408,150063.684,0,2,83,23198,23190,0,0,1418.96164426,16614,693,32003CD3,32,LeSueur River,32003,CD3,PUBLIC DITCH OPEN,WASECA,108,23,19,MSUWRC,1993,9620.0,105590.0,1,1121,83,20560299.9981,339.44498377900004,324.0,360.0,45,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,1,2,9,UL,2,AB,39540.0002781,1416.27888145,1416.27888145,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1122,7.311,116621.49900000001,0,2,35,23212,23214,0,0,1102.7413851,16623,527,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,1031.0,88189.6,1,1122,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,1101.60635772,1101.60635772,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1123,2.75,43870.53,0,2,35,23215,23214,0,0,414.827873971,16624,528,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,1367.0,87962.5,1,1123,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,413.611786106,413.611786106,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1124,1.932,30829.012000000002,0,2,35,23214,23216,0,0,291.510810472,16625,527,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,494.0,87648.6,1,1124,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,290.659591739,290.659591739,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1125,1.5019999999999998,23982.412999999997,0,2,35,23217,23216,0,0,226.771218279,16626,529,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,24.0,87686.7,1,1125,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,227.54983067700002,227.54983067700002,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1126,3.6860000000000004,58794.428,0,2,35,23216,23218,0,0,555.944226896,16627,527,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,3615.0,87295.4,1,1126,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,556.79910192,556.79910192,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1127,1.6269999999999998,26003.248,0,2,35,23218,23213,0,0,245.879682594,16628,527,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,6116.0,86905.4,1,1127,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,246.43245157799998,246.43245157799998,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1128,1.177,18794.47,0,2,35,23219,23218,0,0,177.71542812,16629,530,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,12.0,87125.0,1,1128,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,178.01664805599998,178.01664805599998,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1129,6.044,96416.01,0,2,35,23220,23222,0,0,911.683733934,16630,531,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,1290.0,87980.5,1,1129,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,910.81439476,910.81439476,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1130,1.198,19139.648999999998,0,2,35,23222,23221,0,0,180.97935295599999,16631,531,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,2306.0,87426.8,1,1130,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,181.24814993,181.24814993,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1131,0.731,11673.427,0,2,35,23223,23222,0,0,110.38076728600001,16632,532,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,31.0,87533.6,1,1131,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,110.146068129,110.146068129,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1132,0.745,11896.127,0,1,148,23254,23235,0,0,112.48656536700001,16639,549,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,15.0,73062.6,3,1132,148,2721600.16754,318.06209582599996,305.0,328.0,170,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,15620.0003419,112.25977419200001,112.25977419200001,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1133,19.959,318303.788,0,4,170,23235,23255,0,0,3009.79460857,16640,549,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,234796.0,71434.9,1,1133,170,13623899.7952,314.502785546,295.0,325.0,169,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,9,2,9,LO,2,AB,30660.0002563,3002.84217308,3002.84217308,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1134,2.8560000000000003,45572.060999999994,0,2,35,23266,23223,0,0,430.91709329800005,16649,663,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,478.0,87729.7,1,1134,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,431.516826471,431.516826471,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1135,13.171,210076.663,0,2,35,23213,23268,0,0,1986.42815848,16650,664,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,6752.0,85754.9,1,1135,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,1985.98766142,1985.98766142,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1136,11.245,179363.30800000002,0,2,35,23268,23267,0,0,1696.01097444,16651,664,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,9865.0,84008.6,1,1136,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,1695.08920743,1695.08920743,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1137,3.977,63448.043,0,2,35,23269,23268,0,0,599.94755068,16652,665,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,163.0,85091.8,1,1137,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,598.994675548,598.994675548,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1138,0.701,11198.12,0,2,35,23221,23219,0,0,105.886392749,16653,666,32001JC1,32,LeSueur River,32001,JC1,PUBLIC DITCH OPEN,WASECA,108,24,21,MSUWRC,1993,2314.0,87278.0,1,1138,35,10088599.9284,318.445938981,309.0,330.0,57,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,3,2,9,LO,2,AB,30080.0002287,106.072500891,106.072500891,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1139,5.707000000000001,91043.455,0,1,77,23263,23271,0,0,860.882309691,16654,667,32019CD31,32,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,108,24,33,MSUWRC,1993,13733.0,79028.5,2,1139,77,3956099.88381,316.708778848,306.0,328.0,94,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,14160.0002726,861.1910268180001,861.1910268180001,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1140,4.753,75821.849,0,2,47,23270,23278,0,0,716.950913581,16664,667,32019CD31,32,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,108,24,33,MSUWRC,1993,2294.0,82476.5,2,1140,47,3404600.09742,316.27092756900004,309.0,329.0,77,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,LO,2,AB,11980.000169,719.604047887,719.604047887,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1141,2.665,42535.502,0,1,77,23278,23279,0,0,402.204211718,16666,667,32019CD31,32,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,108,24,33,MSUWRC,1993,468.0,82155.3,1,1141,77,3956099.88381,316.708778848,306.0,328.0,94,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,14160.0002726,403.696968951,403.696968951,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1142,1.935,30875.509,0,1,77,23279,23280,0,0,291.950465838,16668,667,32019CD31,32,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,108,24,33,MSUWRC,1993,25.0,81933.3,1,1142,77,3956099.88381,316.708778848,306.0,328.0,94,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,14160.0002726,291.077032976,291.077032976,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1143,2.513,40099.466,0,1,77,23280,23282,0,0,379.169711616,16670,667,32019CD31,32,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,108,24,33,MSUWRC,1993,20.0,81603.3,1,1143,77,3956099.88381,316.708778848,306.0,328.0,94,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,14160.0002726,378.036911194,378.036911194,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1144,2.6060000000000003,41603.77,0,1,77,23282,23284,0,0,393.39400912,16672,667,32019CD31,32,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,108,24,33,MSUWRC,1993,11308.0,81229.9,1,1144,77,3956099.88381,316.708778848,306.0,328.0,94,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,14160.0002726,392.53554939599996,392.53554939599996,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1145,10.116,161362.961,0,1,77,23284,23263,0,0,1525.80455565,16673,667,32019CD31,32,LeSueur River,32019,CD31,PUBLIC DITCH OPEN,WASECA,108,24,33,MSUWRC,1993,12717.0,80251.2,1,1145,77,3956099.88381,316.708778848,306.0,328.0,94,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,14160.0002726,1529.8177201,1529.8177201,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1146,1.072,17132.552,0,1,61,23286,23287,0,0,162.000779298,16675,691,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,30.0,81926.0,1,1146,61,7438199.95959,326.707200667,307.0,342.0,78,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,22200.0000544,161.51691080700002,161.51691080700002,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1147,5.386,85926.263,0,1,61,23288,23287,0,0,812.495522374,16676,692,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,6424.0,82225.8,1,1147,61,7438199.95959,326.707200667,307.0,342.0,78,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,22200.0000544,814.809807109,814.809807109,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1148,8.276,132010.718,0,1,57,23287,23289,0,0,1248.25767753,16677,692,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,133725.0,81224.7,3,1148,57,5036800.06647,319.832056067,307.0,342.0,78,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,20499.9995737,1247.17547436,1247.17547436,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1149,1.758,28085.49,0,1,57,23290,23289,0,0,265.568800783,16678,690,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,267.0,80805.2,2,1149,57,5036800.06647,319.832056067,307.0,342.0,78,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,20499.9995737,266.326095614,266.326095614,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1150,12.203,194634.695,0,1,78,23289,23271,0,0,1840.41308251,16679,690,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,137978.0,79712.3,2,1150,78,2572400.13237,315.920230135,306.0,329.0,94,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,12299.9997842,1846.87994488,1846.87994488,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1151,9.999,159485.821,0,1,94,23271,23172,0,0,1508.05483344,16680,690,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,157313.0,77943.5,2,1151,94,4509499.89138,318.314669032,306.0,331.0,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,15520.0001372,1513.58845026,1513.58845026,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1152,3.1689999999999996,50553.212999999996,0,2,102,23108,23172,0,0,478.01751851,16681,687,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,157316.0,77423.1,2,1152,102,15604999.8794,331.106260814,309.0,349.0,103,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,32099.9997247,478.040820495,478.040820495,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1153,5.382000000000001,85861.153,0,1,103,23172,23173,0,0,811.8798577860001,16682,690,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,173986.0,76712.5,2,1153,103,415699.999489,314.10560500400004,306.0,320.0,134,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,4240.00000139,813.897217732,813.897217732,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1154,4.92,78485.55099999999,0,1,134,23150,23173,0,0,742.138160772,16683,688,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,13794.0,76674.1,2,1154,134,2238499.91265,314.368773732,306.0,324.0,148,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,9540.00005313,740.74823527,740.74823527,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1155,11.975,191005.848,0,1,134,23173,23176,0,0,1806.0996868,16684,690,32017JD11,32,LeSueur River,32017,JD11,PUBLIC DITCH OPEN,WASECA,107,24,18,MSUWRC,1993,215500.0,75316.5,2,1155,134,2238499.91265,314.368773732,306.0,324.0,148,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,9,2,9,UL,2,AB,9540.00005313,1808.04648855,1808.04648855,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1156,4.7010000000000005,66704.135,0,3,115,23443,23444,0,0,630.736278865,16826,93,32080JD22,32,LeSueur River,32080,JD22,PUBLIC DITCH OPEN,BLUE EARTH,108,25,33,MSUWRC,1993,1742.0,67206.6,1,1156,115,9297600.04023,306.07802013400004,298.0,320.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,19820.0001414,630.678746392,630.678746392,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1157,4.38,62141.42,0,3,115,23456,23458,0,0,587.592474769,16834,101,32080CD26,32,LeSueur River,32080,CD26,PUBLIC DITCH OPEN,BLUE EARTH,107,25,9,MSUWRC,1993,2726.0,66119.1,1,1157,115,9297600.04023,306.07802013400004,298.0,320.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,19820.0001414,585.817377498,585.817377498,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1158,11.607000000000001,164706.073,0,3,118,23204,23468,0,0,1557.41612109,16839,105,32080CD83,32,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,107,25,9,MSUWRC,1993,3540.0,68542.5,1,1158,118,11139000.0151,313.508833827,298.0,325.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,27940.0003271,1555.35598833,1555.35598833,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1159,6.936,98455.604,0,3,118,23468,23466,0,0,930.969591898,16840,105,32080CD83,32,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,107,25,9,MSUWRC,1993,4177.0,67303.9,1,1159,118,11139000.0151,313.508833827,298.0,325.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,27940.0003271,931.90765998,931.90765998,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1160,2.679,38010.732,0,3,118,23467,23470,0,0,359.419209589,16842,106,32080CD83,32,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,107,25,9,MSUWRC,1993,1408.0,67314.7,1,1160,118,11139000.0151,313.508833827,298.0,325.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,27940.0003271,360.770774244,360.770774244,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1161,2.968,42118.745,0,3,118,23470,23466,0,0,398.263472035,16843,106,32080CD83,32,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,107,25,9,MSUWRC,1993,2532.0,67018.0,1,1161,118,11139000.0151,313.508833827,298.0,325.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,27940.0003271,398.48062319800005,398.48062319800005,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1162,3.179,45118.488,0,3,118,23466,23476,0,0,426.628229251,16849,105,32080CD83,32,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,107,25,9,MSUWRC,1993,4657.0,66742.3,1,1162,118,11139000.0151,313.508833827,298.0,325.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,27940.0003271,425.329325597,425.329325597,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1163,3.358,47657.905999999995,0,3,118,23477,23476,0,0,450.640284975,16850,114,32080CD83,32,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,107,25,9,MSUWRC,1993,226.0,66765.4,1,1163,118,11139000.0151,313.508833827,298.0,325.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,27940.0003271,451.45118845,451.45118845,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1164,5.047,71620.791,0,3,118,23476,23479,0,0,677.2268501259999,16851,105,32080CD83,32,LeSueur River,32080,CD83,PUBLIC DITCH OPEN,BLUE EARTH,107,25,9,MSUWRC,1993,9111.0,66258.8,1,1164,118,11139000.0151,313.508833827,298.0,325.0,133,Upper Le Sueur,Le Sueur,LS AB UG,0.09,LES,7,3,10,LO,3,AB,27940.0003271,678.624738286,678.624738286,1,1,1,1,1,1,1,1,1,ICMO
